profile_id,age,gender,accent,scenario_id,file,duration,sentence,label,intensity
CLD_014_EN,young,female,Australian/New_Zealander,NH6_3,CLD_014_EN_NH6_3.wav,17.133375,"Honestly it's pretty boring. Alarm goes off around six, I hit snooze way too many times, then drag myself up for a coffee before anything else makes sense. I usually shower while I'm half awake and chuck on whatever's clean. By the time I'm out the door I'm running about ten minutes late anyway.",neutral,2
CLD_014_EN,young,female,Australian/New_Zealander,NL1_1,CLD_014_EN_NL1_1.wav,14.0683125,"Um, let me think. I've got my Pilates class on Tuesday mornings, and then there's the team standup every Monday at work. Oh, and I usually catch up with my book club on Thursday nights if I'm not too wrecked from the week.",neutral,2
CLD_014_EN,young,female,Australian/New_Zealander,NL21_2,CLD_014_EN_NL21_2.wav,14.3934375,"Oh, I was just putting together a report on our customer retention numbers for the last quarter. Bit of a slog honestly, loads of spreadsheets and pulling data from different systems. Finally wrapped it up yesterday though, so that's one thing off my plate.",neutral,2
CLD_014_EN,young,female,Australian/New_Zealander,RH11_11,CLD_014_EN_RH11_11.wav,6.1735625,"Wait, I actually passed? I was so sure I'd bombed that one, I can't believe it!",happy,5
CLD_014_EN,young,female,Australian/New_Zealander,RH18_12,CLD_014_EN_RH18_12.wav,6.03425,"Oh my gosh, we got it! We're actually buying a house, I can't even process this right now!",happy,5
CLD_014_EN,young,female,Australian/New_Zealander,RH21_13,CLD_014_EN_RH21_13.wav,5.941375,"Oh thank god, hit submit with like two minutes to spare—I am never cutting it that close again.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RH25_14,CLD_014_EN_RH25_14.wav,5.337625,Oh it was under the couch the whole time—I've been tearing the house apart for an hour.,relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RH2_10,CLD_014_EN_RH2_10.wav,5.337625,"Oh thank god, it's negative? I've been holding my breath for weeks waiting to hear that.",relieved,5
CLD_014_EN,young,female,Australian/New_Zealander,RH49_15,CLD_014_EN_RH49_15.wav,5.6626875,"Oh thank goodness, the doctor said she's healing faster than expected—I can finally breathe again.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RL0_1,CLD_014_EN_RL0_1.wav,5.2911875,"Oh my god, you came back! I've been worried sick, where have you been hiding?",relieved,5
CLD_014_EN,young,female,Australian/New_Zealander,RL12_6,CLD_014_EN_RL12_6.wav,3.5729375,"I got it, all those late nights actually paid off!",happy,5
CLD_014_EN,young,female,Australian/New_Zealander,RL17_7,CLD_014_EN_RL17_7.wav,3.2478125,"Oh thank goodness, I really thought I'd missed it that time.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RL1_2,CLD_014_EN_RL1_2.wav,7.9846875,"Honestly, the second I handed in that resignation I could breathe again — no amount of money was worth feeling like that every single day.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RL1_3,CLD_014_EN_RL1_3.wav,5.2911875,"Oh thank god, I was sitting there for ages thinking I was about to get absolutely torn into.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RL22_8,CLD_014_EN_RL22_8.wav,7.0094375,"Wait, this just landed in my account? Honestly, you have no idea how much I needed this right now.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RL27_9,CLD_014_EN_RL27_9.wav,6.03425,"That's it then, no more walking through those doors every morning. I can't believe it's actually over.",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,RL7_4,CLD_014_EN_RL7_4.wav,6.03425,"Oh my gosh, finally home, I am absolutely shattered and these shoes are coming off right now.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,RL7_5,CLD_014_EN_RL7_5.wav,3.990875,"Oh thank god, it was just a dream, my heart's still pounding though.",relieved,4
CLD_014_EN,young,female,Australian/New_Zealander,SH0_10,CLD_014_EN_SH0_10.wav,6.312875,"Oh no, not Biscuit... she's been with me since I was five, I can't believe she's actually gone.",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SH19_12,CLD_014_EN_SH19_12.wav,4.0373125,"Wait, where is this even coming from? I thought we were okay.",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SH28_13,CLD_014_EN_SH28_13.wav,4.87325,"Hey, just lie back down, I've got you—let me grab you some water, okay?",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SH31_14,CLD_014_EN_SH31_14.wav,5.24475,Are you serious? We've been counting down to this for months and now it's just... off?,sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SH35_15,CLD_014_EN_SH35_15.wav,4.2230625,I can't believe this is the last night I'll be just down the road from all of you.,sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SH9_11,CLD_014_EN_SH9_11.wav,5.6626875,"I just spoke to him last week, how is this even real right now... I'm not ready for this.",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SL18_4,CLD_014_EN_SL18_4.wav,4.45525,I can't believe we actually have to pack everything up and walk away from here.,sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SL1_1,CLD_014_EN_SL1_1.wav,6.03425,"Wait, so that's it? After everything I put into this place, you're just letting me go like that?",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SL23_5,CLD_014_EN_SL23_5.wav,4.08375,"I actually opened up to you, and you're just brushing it off like it's nothing.",sad,3
CLD_014_EN,young,female,Australian/New_Zealander,SL23_6,CLD_014_EN_SL23_6.wav,5.0125625,"After everything we've been through, you're really just walking away like I don't even matter?",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SL25_7,CLD_014_EN_SL25_7.wav,5.059,"No, no, it has to be here somewhere—it was the only thing I had left of her.",sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SL39_8,CLD_014_EN_SL39_8.wav,4.362375,"Wait, so everyone was there last night and nobody thought to text me?",sad,3
CLD_014_EN,young,female,Australian/New_Zealander,SL45_9,CLD_014_EN_SL45_9.wav,5.0125625,How long has this been going on while I was sitting at home defending you to everyone?,angry,5
CLD_014_EN,young,female,Australian/New_Zealander,SL6_2,CLD_014_EN_SL6_2.wav,7.055875,I trained every single morning for months and now I'm not even on the list? That doesn't make any sense.,sad,4
CLD_014_EN,young,female,Australian/New_Zealander,SL7_3,CLD_014_EN_SL7_3.wav,4.5016875,"Oh, you have got to be joking, that was the last thing I had to eat.",sad,4
CLD_015_EN,middle-age,male,North_American,AH20_8,CLD_015_EN_AH20_8.wav,4.966125,"Oh come on, not now, I'm already running late and you pick today to die on me?",angry,4
CLD_015_EN,middle-age,male,North_American,AH20_9,CLD_015_EN_AH20_9.wav,5.523375,"Hey, did you seriously just hit my car? Pull over right now, we need to talk.",angry,4
CLD_015_EN,middle-age,male,North_American,AH23_10,CLD_015_EN_AH23_10.wav,6.1735625,"After everything we've been through, you really thought you could look me in the eye and lie to my face?",sad,3
CLD_015_EN,middle-age,male,North_American,AH23_11,CLD_015_EN_AH23_11.wav,5.2911875,"I've actually thought this through, so don't just wave me off like I don't know what I'm talking about.",angry,3
CLD_015_EN,middle-age,male,North_American,AH26_12,CLD_015_EN_AH26_12.wav,5.059,"Whoa, hold on—I had nothing to do with this, and you're not pinning it on me.",angry,4
CLD_015_EN,middle-age,male,North_American,AH33_13,CLD_015_EN_AH33_13.wav,6.03425,"Can you just stop for a second and actually listen, because none of what you're saying even makes sense.",angry,3
CLD_015_EN,middle-age,male,North_American,AH41_14,CLD_015_EN_AH41_14.wav,3.0620625,"Hey, we don't talk to people like that, okay?",neutral,2
CLD_015_EN,middle-age,male,North_American,AH44_15,CLD_015_EN_AH44_15.wav,3.1085,"It's almost midnight, can you keep it down over there?",angry,3
CLD_015_EN,middle-age,male,North_American,AL0_1,CLD_015_EN_AL0_1.wav,4.5945625,"Hey, get away from there! That's the third charger you've ruined this month.",angry,4
CLD_015_EN,middle-age,male,North_American,AL17_5,CLD_015_EN_AL17_5.wav,4.5945625,We haven't moved an inch in twenty minutes—what is going on up there?,angry,3
CLD_015_EN,middle-age,male,North_American,AL17_6,CLD_015_EN_AL17_6.wav,2.644125,"Hey, the line starts way back there, buddy.",angry,3
CLD_015_EN,middle-age,male,North_American,AL1_2,CLD_015_EN_AL1_2.wav,5.1983125,"Seriously, I had to redo this whole report because you skipped half the numbers again.",angry,3
CLD_015_EN,middle-age,male,North_American,AL1_3,CLD_015_EN_AL1_3.wav,5.337625,"Hold on, that was my pitch in there—you didn't even touch it until last night.",angry,4
CLD_015_EN,middle-age,male,North_American,AL42_7,CLD_015_EN_AL42_7.wav,3.5729375,Could you just let me finish a sentence for once?,angry,3
CLD_015_EN,middle-age,male,North_American,AL6_4,CLD_015_EN_AL6_4.wav,4.4088125,"Come on, we had this one—nobody's covering their lane and now we're done.",angry,3
CLD_015_EN,middle-age,male,North_American,JH15_9,CLD_015_EN_JH15_9.wav,5.337625,"Oh my god, she's here—look at those tiny little hands, she's perfect.",happy,5
CLD_015_EN,middle-age,male,North_American,JH16_10,CLD_015_EN_JH16_10.wav,5.709125,"Just listen to that—not a single car, just the wind moving through the trees out here.",happy,3
CLD_015_EN,middle-age,male,North_American,JH16_11,CLD_015_EN_JH16_11.wav,5.059,"Look at these streets—everything's so different here, I don't even know where to start.",happy,4
CLD_015_EN,middle-age,male,North_American,JH29_12,CLD_015_EN_JH29_12.wav,6.40575,"Wait, are we really doing this? Yes—a hundred times yes, let's build a life together.",happy,5
CLD_015_EN,middle-age,male,North_American,JH32_13,CLD_015_EN_JH32_13.wav,5.4305,"There you are—come here, I've been counting down the days till I could finally hold you again.",happy,5
CLD_015_EN,middle-age,male,North_American,JH42_14,CLD_015_EN_JH42_14.wav,5.1983125,"Oh man, this is the song—I've been waiting years to hear them play this live!",happy,5
CLD_015_EN,middle-age,male,North_American,JH46_15,CLD_015_EN_JH46_15.wav,5.6626875,You remembered me mentioning this months ago? I can't believe you actually held onto that.,happy,4
CLD_015_EN,middle-age,male,North_American,JH6_7,CLD_015_EN_JH6_7.wav,5.1983125,"Wait, I actually won? I never win anything like this—are you serious?",happy,4
CLD_015_EN,middle-age,male,North_American,JH6_8,CLD_015_EN_JH6_8.wav,5.523375,"We did it, guys—that last play was perfect, everybody played their hearts out!",happy,5
CLD_015_EN,middle-age,male,North_American,JL0_1,CLD_015_EN_JL0_1.wav,5.523375,"Well, here we are, buddy—welcome to your new home. Go on, check the place out.",happy,4
CLD_015_EN,middle-age,male,North_American,JL11_4,CLD_015_EN_JL11_4.wav,5.802,An A? I honestly thought I bombed that one—all those late nights actually paid off.,happy,4
CLD_015_EN,middle-age,male,North_American,JL20_5,CLD_015_EN_JL20_5.wav,4.176625,Just signed the papers and the keys are in my hand—she's all mine.,happy,4
CLD_015_EN,middle-age,male,North_American,JL39_6,CLD_015_EN_JL39_6.wav,4.780375,Everybody's already here—let's grab some drinks and get this thing going.,happy,4
CLD_015_EN,middle-age,male,North_American,JL7_2,CLD_015_EN_JL7_2.wav,5.6626875,"This is exactly what I needed—good food, good company, no rush to be anywhere.",happy,3
CLD_015_EN,middle-age,male,North_American,JL9_3,CLD_015_EN_JL9_3.wav,6.77725,Remember that summer we drove out to the lake and got completely lost? I still laugh thinking about it.,happy,3
CLD_015_EN,middle-age,male,North_American,NH17_4,CLD_015_EN_NH17_4.wav,14.997125,"I take the train most days. There's a station about a ten-minute walk from my place, so I grab the express and it gets me downtown in twenty minutes or so. If the weather's bad I'll just drive instead, but parking's a nightmare, so I'd rather avoid it.",neutral,2
CLD_015_EN,middle-age,male,North_American,NH24_5,CLD_015_EN_NH24_5.wav,14.4863125,"Let me think, I picked up some chicken breasts, a bag of rice, and a few of those frozen pizzas for when I don't feel like cooking. Oh, and milk and eggs, the usual stuff. Threw in some coffee too since I was almost out.",neutral,2
CLD_015_EN,middle-age,male,North_American,NH48_6,CLD_015_EN_NH48_6.wav,14.7185,"Out there it's just the parking lot and that big maple tree that's starting to lose its leaves. There's a guy walking his dog down the sidewalk, same time as always. Pretty gray sky today, looks like it might rain later.",neutral,2
CLD_015_EN,middle-age,male,North_American,NH6_3,CLD_015_EN_NH6_3.wav,16.9011875,"Honestly, nothing exciting. Alarm goes off around six, I hit snooze at least once, then drag myself to the kitchen for coffee. I usually scroll through emails while it brews, take a quick shower, and I'm out the door by seven thirty. Same thing pretty much every day.",neutral,2
CLD_015_EN,middle-age,male,North_American,NL1_1,CLD_015_EN_NL1_1.wav,16.4831875,"Let's see, every Monday I've got the team standup, and then there's my kid's soccer practice on Wednesdays that I help coach. Thursdays I usually hit the gym with a buddy, more of a standing thing than a real commitment. Other than that, Sunday dinner at my mom's is pretty much non-negotiable.",neutral,2
CLD_015_EN,middle-age,male,North_American,NL21_2,CLD_015_EN_NL21_2.wav,14.7649375,"Oh, it was this report comparing our vendor costs across a couple of regions. Pretty dry stuff, honestly, just a lot of digging through spreadsheets and trying to figure out where we're overspending. I finally wrapped it up last Friday, so it's off my plate for now.",neutral,2
CLD_015_EN,middle-age,male,North_American,RH11_11,CLD_015_EN_RH11_11.wav,5.337625,"Wait, I actually passed? I was so sure I bombed that thing—I can't believe it.",happy,4
CLD_015_EN,middle-age,male,North_American,RH18_12,CLD_015_EN_RH18_12.wav,6.684375,"We got it—we actually got the house. Honey, start packing, this is really happening!",happy,4
CLD_015_EN,middle-age,male,North_American,RH21_13,CLD_015_EN_RH21_13.wav,5.8484375,"Done, with two minutes to spare—I was sweating that one right down to the wire.",relieved,4
CLD_015_EN,middle-age,male,North_American,RH25_14,CLD_015_EN_RH25_14.wav,7.3345625,"Oh thank goodness, it was wedged under the car seat the whole time—I've been tearing the house apart for an hour.",relieved,4
CLD_015_EN,middle-age,male,North_American,RH2_10,CLD_015_EN_RH2_10.wav,6.03425,"Oh thank God—it's negative, it's actually negative. I can finally breathe again.",relieved,5
CLD_015_EN,middle-age,male,North_American,RH49_15,CLD_015_EN_RH49_15.wav,7.6131875,The doctor says she's healing faster than expected and could be home by the weekend—I can finally breathe again.,relieved,4
CLD_015_EN,middle-age,male,North_American,RL0_1,CLD_015_EN_RL0_1.wav,5.059,"Hey buddy, there you are—come here, I was scared we'd lost you for good.",relieved,5
CLD_015_EN,middle-age,male,North_American,RL12_6,CLD_015_EN_RL12_6.wav,5.802,"All those late nights actually paid off—I got it, I actually got the job!",happy,5
CLD_015_EN,middle-age,male,North_American,RL17_7,CLD_015_EN_RL17_7.wav,4.362375,"Oh thank goodness, I thought for sure I'd missed it—just made it.",relieved,4
CLD_015_EN,middle-age,male,North_American,RL1_2,CLD_015_EN_RL1_2.wav,6.6379375,"That's it, I handed in my notice—no more dreading Monday mornings or losing sleep over that place.",relieved,4
CLD_015_EN,middle-age,male,North_American,RL1_3,CLD_015_EN_RL1_3.wav,6.498625,"Wait, so I'm not getting written up? Man, I was bracing myself for the worst all morning.",relieved,4
CLD_015_EN,middle-age,male,North_American,RL22_8,CLD_015_EN_RL22_8.wav,4.6875,"Wait, this covers rent—you have no idea how much I needed this right now.",relieved,4
CLD_015_EN,middle-age,male,North_American,RL27_9,CLD_015_EN_RL27_9.wav,5.802,"That's it, huh—four years and I'm just walking out these doors for the last time.",sad,3
CLD_015_EN,middle-age,male,North_American,RL7_4,CLD_015_EN_RL7_4.wav,7.19525,"Oh, finally home. My feet are absolutely killing me—time to just collapse on this couch.",relieved,3
CLD_015_EN,middle-age,male,North_American,RL7_5,CLD_015_EN_RL7_5.wav,5.4305,"Oh thank god, it was just a dream—my heart's still pounding though.",relieved,4
CLD_015_EN,middle-age,male,North_American,SH0_10,CLD_015_EN_SH0_10.wav,4.8268125,"Sixteen years I had that dog, and now the house just feels so empty.",sad,4
CLD_015_EN,middle-age,male,North_American,SH19_12,CLD_015_EN_SH19_12.wav,5.337625,"Wait, you're serious? I thought we were finally getting somewhere after all this time.",sad,4
CLD_015_EN,middle-age,male,North_American,SH28_13,CLD_015_EN_SH28_13.wav,5.24475,"Hey, just hold on, I'm right here—let me get you some water and call the doctor, okay?",sad,4
CLD_015_EN,middle-age,male,North_American,SH31_14,CLD_015_EN_SH31_14.wav,5.3840625,Are you serious? We've been planning this trip for months and now it's just off?,sad,3
CLD_015_EN,middle-age,male,North_American,SH35_15,CLD_015_EN_SH35_15.wav,5.059,"Three states away from everyone I love, and the house already feels too quiet.",sad,4
CLD_015_EN,middle-age,male,North_American,SH9_11,CLD_015_EN_SH9_11.wav,5.0125625,"I just talked to her last week, and now she's gone—I can't wrap my head around it.",sad,4
CLD_015_EN,middle-age,male,North_American,SL18_4,CLD_015_EN_SL18_4.wav,6.6379375,"Thirty years in this place, and now I'm packing it all into boxes because the numbers just don't add up anymore.",sad,4
CLD_015_EN,middle-age,male,North_American,SL1_1,CLD_015_EN_SL1_1.wav,5.523375,"Twelve years I gave this place, and you're telling me to clear out my desk by the end of the day?",sad,4
CLD_015_EN,middle-age,male,North_American,SL23_5,CLD_015_EN_SL23_5.wav,4.5945625,"I'm telling you this matters to me, and you're just brushing it off like it's nothing.",sad,3
CLD_015_EN,middle-age,male,North_American,SL23_6,CLD_015_EN_SL23_6.wav,4.7339375,"After everything we've been through, you're really just gonna walk away like I never mattered?",sad,4
CLD_015_EN,middle-age,male,North_American,SL25_7,CLD_015_EN_SL25_7.wav,7.659625,"That watch was my dad's, and now it's just... gone. I've torn this whole place apart and it's nowhere.",sad,4
CLD_015_EN,middle-age,male,North_American,SL39_8,CLD_015_EN_SL39_8.wav,7.0094375,"So everyone was there last night and nobody thought to text me? Cool, good to know where I stand.",sad,3
CLD_015_EN,middle-age,male,North_American,SL45_9,CLD_015_EN_SL45_9.wav,4.780375,"How long has this been going on, huh? Don't you dare stand there and lie to me again.",angry,5
CLD_015_EN,middle-age,male,North_American,SL6_2,CLD_015_EN_SL6_2.wav,5.802,"After all those tryouts and early mornings, you're just dropping me from the roster like that?",sad,4
CLD_015_EN,middle-age,male,North_American,SL7_3,CLD_015_EN_SL7_3.wav,4.87325,"Oh, come on, that was the last thing in the fridge and now it's all over the floor.",angry,4
CLD_016_EN,middle-age,male,European,AH20_8,CLD_016_EN_AH20_8.wav,6.3593125,"Oh, not now, of all the times for this to happen—I'm already running late.",angry,4
CLD_016_EN,middle-age,male,European,AH20_9,CLD_016_EN_AH20_9.wav,4.45525,What were you even looking at? You drove straight into my side!,angry,4
CLD_016_EN,middle-age,male,European,AH23_10,CLD_016_EN_AH23_10.wav,6.312875,"After everything, you really stood there and looked me in the eye and lied to my face.",sad,4
CLD_016_EN,middle-age,male,European,AH23_11,CLD_016_EN_AH23_11.wav,4.548125,Maybe just hear me out before you wave it off like it means nothing.,angry,3
CLD_016_EN,middle-age,male,European,AH26_12,CLD_016_EN_AH26_12.wav,6.03425,"Wait, you honestly think I did that? I wasn't even in the building when it happened.",angry,4
CLD_016_EN,middle-age,male,European,AH33_13,CLD_016_EN_AH33_13.wav,5.1983125,"You're not even listening to what I'm saying anymore, you just want to be right.",angry,3
CLD_016_EN,middle-age,male,European,AH41_14,CLD_016_EN_AH41_14.wav,4.08375,"Hey, that's no way to talk to anyone, where did you learn that?",angry,3
CLD_016_EN,middle-age,male,European,AH44_15,CLD_016_EN_AH44_15.wav,4.3159375,"It's almost two in the morning, can you please keep it down in there?",angry,3
CLD_016_EN,middle-age,male,European,AL0_1,CLD_016_EN_AL0_1.wav,5.337625,"Not the charger again — that's the third cable this week, you little menace!",angry,4
CLD_016_EN,middle-age,male,European,AL17_5,CLD_016_EN_AL17_5.wav,6.0806875,"We haven't moved an inch in twenty minutes, what on earth is going on up there?",angry,3
CLD_016_EN,middle-age,male,European,AL17_6,CLD_016_EN_AL17_6.wav,5.1054375,"Excuse me, the line actually starts back there, behind all of us.",angry,3
CLD_016_EN,middle-age,male,European,AL1_2,CLD_016_EN_AL1_2.wav,6.40575,"Again? I've had to redo half of this myself, and now the whole thing's late because of you.",angry,4
CLD_016_EN,middle-age,male,European,AL1_3,CLD_016_EN_AL1_3.wav,5.3840625,"Hold on, that was my project, and you just stood there and let them thank you for it?",angry,4
CLD_016_EN,middle-age,male,European,AL42_7,CLD_016_EN_AL42_7.wav,4.2230625,Could you let me finish a sentence for once before jumping in?,angry,3
CLD_016_EN,middle-age,male,European,AL6_4,CLD_016_EN_AL6_4.wav,6.4521875,"Come on, we had this won, and now we're just throwing it away because nobody's covering their side.",angry,3
CLD_016_EN,middle-age,male,European,JH15_9,CLD_016_EN_JH15_9.wav,5.0125625,"Oh my God, she's here—look at her, look at those tiny little hands.",happy,5
CLD_016_EN,middle-age,male,European,JH16_10,CLD_016_EN_JH16_10.wav,7.0094375,"Just listen to that—not a single car, just the wind through the trees. This is exactly what I needed.",happy,4
CLD_016_EN,middle-age,male,European,JH16_11,CLD_016_EN_JH16_11.wav,7.3345625,Look at these streets—I've never seen anything quite like this. Let's just wander and see where we end up.,happy,4
CLD_016_EN,middle-age,male,European,JH29_12,CLD_016_EN_JH29_12.wav,6.1735625,"Yes—of course, yes! I've waited so long to hear you ask me that.",happy,5
CLD_016_EN,middle-age,male,European,JH32_13,CLD_016_EN_JH32_13.wav,5.8949375,"Look at you—come here, I can't believe you're finally standing right in front of me.",happy,4
CLD_016_EN,middle-age,male,European,JH42_14,CLD_016_EN_JH42_14.wav,5.8949375,They're actually opening with my favorite track—I've waited years to hear this one live.,happy,4
CLD_016_EN,middle-age,male,European,JH46_15,CLD_016_EN_JH46_15.wav,6.03425,You remembered—I can't believe you actually held onto that thing I mentioned months ago.,happy,4
CLD_016_EN,middle-age,male,European,JH6_7,CLD_016_EN_JH6_7.wav,6.5450625,"Wait, that's actually my name they just read out? I never win anything—this is brilliant.",happy,4
CLD_016_EN,middle-age,male,European,JH6_8,CLD_016_EN_JH6_8.wav,4.87325,"We did it, lads—every single one of you earned this, what a match!",happy,5
CLD_016_EN,middle-age,male,European,JL0_1,CLD_016_EN_JL0_1.wav,5.802,"Welcome home, little one — this is all yours now, go on and explore.",happy,4
CLD_016_EN,middle-age,male,European,JL11_4,CLD_016_EN_JL11_4.wav,5.8484375,All that work paid off—I can't believe I actually pulled off top marks.,happy,4
CLD_016_EN,middle-age,male,European,JL20_5,CLD_016_EN_JL20_5.wav,7.3345625,"She's finally mine—I've got the keys right here in my hand, and I still can't quite believe it.",happy,4
CLD_016_EN,middle-age,male,European,JL39_6,CLD_016_EN_JL39_6.wav,6.4521875,"Everyone made it out tonight—come on, let's grab a table before the place fills up.",happy,4
CLD_016_EN,middle-age,male,European,JL7_2,CLD_016_EN_JL7_2.wav,6.5450625,"This is exactly what I needed — good food, all of you here, nothing else matters tonight.",happy,4
CLD_016_EN,middle-age,male,European,JL9_3,CLD_016_EN_JL9_3.wav,7.6131875,"Remember that little café by the river, the one where we got caught in the rain? I still think about that afternoon.",happy,3
CLD_016_EN,middle-age,male,European,NH17_4,CLD_016_EN_NH17_4.wav,16.6689375,"Most days I just cycle in, it's about twenty minutes if the lights are kind to me. When it rains I'll grab the tram instead, though it gets packed around half eight. The car stays in the garage unless I really have to bring something heavy along.",neutral,2
CLD_016_EN,middle-age,male,European,NH24_5,CLD_016_EN_NH24_5.wav,13.7896875,"Let me think, it was the usual run yesterday. A loaf of rye bread, some eggs, a block of cheese, and a couple of apples. Oh, and I picked up coffee because we'd completely run out that morning.",neutral,2
CLD_016_EN,middle-age,male,European,NH48_6,CLD_016_EN_NH48_6.wav,17.9693125,"Right now there's a row of chestnut trees lining the street, and the leaves are just starting to turn. A woman is walking her dog across the way, and a couple of cars are parked along the curb. Beyond the rooftops you can just make out the church tower in the distance.",neutral,2
CLD_016_EN,middle-age,male,European,NH6_3,CLD_016_EN_NH6_3.wav,18.851625,"Honestly, it's nothing exciting. The alarm goes off at six, I make a strong coffee, and I check my emails while the house is still quiet. After a quick shower I usually take the dog around the block before everyone else wakes up. Then it's the usual chaos of getting the kids ready for school.",neutral,2
CLD_016_EN,middle-age,male,European,NL1_1,CLD_016_EN_NL1_1.wav,19.3160625,"Well, every Tuesday I've got my football club, mostly just five-a-side with the same group of lads. Then there's the team meeting at work on Wednesdays, which honestly drags on a bit. And on Thursday evenings my wife and I do a language course together, Italian, if you can believe it.",neutral,2
CLD_016_EN,middle-age,male,European,NL21_2,CLD_016_EN_NL21_2.wav,20.802125,"Oh, it was a report comparing two suppliers for our packaging materials, mostly cost analysis and delivery times. Pretty dry stuff, to be honest, lots of spreadsheets and figures. We ended up recommending the cheaper one, though the quality is a bit of a gamble. Took me the better part of a week to pull together.",neutral,2
CLD_016_EN,middle-age,male,European,RH11_11,CLD_016_EN_RH11_11.wav,5.0125625,"Wait, I actually passed? I was completely convinced I'd botched that one.",happy,4
CLD_016_EN,middle-age,male,European,RH18_12,CLD_016_EN_RH18_12.wav,5.3840625,"They approved it? We're actually getting the house, this is really happening!",happy,4
CLD_016_EN,middle-age,male,European,RH21_13,CLD_016_EN_RH21_13.wav,5.1054375,"Sent it with two minutes to spare, I really thought we weren't going to make it.",relieved,4
CLD_016_EN,middle-age,male,European,RH25_14,CLD_016_EN_RH25_14.wav,5.8949375,"Oh thank goodness, it was under the seat the whole time, I was starting to panic.",relieved,4
CLD_016_EN,middle-age,male,European,RH2_10,CLD_016_EN_RH2_10.wav,7.473875,"Negative — it's all negative? Oh thank God, I've been holding my breath for weeks waiting to hear this.",relieved,5
CLD_016_EN,middle-age,male,European,RH49_15,CLD_016_EN_RH49_15.wav,5.7555625,"Look at you sitting up already, the doctor says you'll be back on your feet in no time.",happy,4
CLD_016_EN,middle-age,male,European,RL0_1,CLD_016_EN_RL0_1.wav,5.337625,"There you are, you little rascal—I've been looking everywhere for you, get in here.",relieved,4
CLD_016_EN,middle-age,male,European,RL12_6,CLD_016_EN_RL12_6.wav,5.2911875,They actually said yes — all those months of work finally paid off.,happy,4
CLD_016_EN,middle-age,male,European,RL17_7,CLD_016_EN_RL17_7.wav,4.7339375,Made it — another minute and I'd have been watching that train pull away.,relieved,3
CLD_016_EN,middle-age,male,European,RL1_2,CLD_016_EN_RL1_2.wav,6.9165625,"That's it, I handed in my notice—no more lying awake at two in the morning dreading Monday.",relieved,4
CLD_016_EN,middle-age,male,European,RL1_3,CLD_016_EN_RL1_3.wav,7.845375,"Wait, so that's it? I spent all morning bracing myself for a proper telling-off and there was nothing to it.",relieved,4
CLD_016_EN,middle-age,male,European,RL22_8,CLD_016_EN_RL22_8.wav,7.4274375,"Wait, this is for me? Honestly, the timing couldn't be better — I was completely stuck this month.",relieved,4
CLD_016_EN,middle-age,male,European,RL27_9,CLD_016_EN_RL27_9.wav,7.0094375,"So this is really it — after all these years, I just walk out that door and it's over.",sad,3
CLD_016_EN,middle-age,male,European,RL7_4,CLD_016_EN_RL7_4.wav,5.6626875,"Oh, finally home — I could sink into this chair and not move for hours.",relieved,3
CLD_016_EN,middle-age,male,European,RL7_5,CLD_016_EN_RL7_5.wav,6.22,"God, it was just a dream — none of that actually happened. My heart's still pounding.",relieved,4
CLD_016_EN,middle-age,male,European,SH0_10,CLD_016_EN_SH0_10.wav,6.4521875,"Sixteen years he was with me, and now the house is just so quiet without him there.",sad,4
CLD_016_EN,middle-age,male,European,SH19_12,CLD_016_EN_SH19_12.wav,5.6626875,"Wait, where is this even coming from? I thought we were finally in a good place.",sad,4
CLD_016_EN,middle-age,male,European,SH28_13,CLD_016_EN_SH28_13.wav,6.127125,"Hey, I'm right here, okay? Just tell me what you need and I'll get it for you.",sad,4
CLD_016_EN,middle-age,male,European,SH31_14,CLD_016_EN_SH31_14.wav,5.6626875,"Cancelled? We've been counting down to this for months, and now it's just gone.",sad,4
CLD_016_EN,middle-age,male,European,SH35_15,CLD_016_EN_SH35_15.wav,6.77725,"It won't be the same waking up without all of you just down the hall, and I'm not ready for that.",sad,4
CLD_016_EN,middle-age,male,European,SH9_11,CLD_016_EN_SH9_11.wav,6.5450625,"I can't believe she's gone, I only spoke with her last week and everything seemed fine.",sad,4
